Cell,MEK,Tot_Prot,MEK_Norm,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66
289,455.3660858,1445.337441,0.315058666,-0.003765449,0.004098403,-0.011175085,0.000276115,-0.001634114,-0.00351489,-0.00823221,0.000836849,0.022436294,0.000674088,-0.003368342,0.030182605,0.018437594,0.035531649,0.087958418,0.131288467,0.23540034,0.34501737,0.377063833,0.413926379,0.383728006,0.401984366,0.358687756,0.381454885,0.340098533,0.340796989,0.308818295,0.297434996,0.298740445,0.282710728,0.298187959,0.288816016,0.278678178,0.262687796
290,487.289488,1740.016217,0.28004882,-0.022258716,0.033491597,0.031492802,-0.007145903,0.182693694,0.064236625,-0.020127039,-0.053218593,-0.091227145,-0.117937322,0.012693375,-0.105455768,-0.074019621,-0.119977446,-0.119185751,0.320087438,-0.120130713,-0.141624838,-0.084026036,-0.113284137,-0.1191574,-0.031357501,-0.059043309,-0.116980974,-0.154297216,0.028466177,-0.106577343,-0.120030697,-0.11425826,-0.086276336,-0.07321481,-0.108552731,-0.058572788,-0.126759821
291,434.4697347,1292.736799,0.336085222,0.082661821,0.023402363,0.057872767,0.045429267,-0.005176685,-0.017600093,0.012027275,-0.064751903,-0.067936657,-0.065928154,-0.076706291,-0.073675697,-0.055812904,-0.096665052,-0.106718379,-0.099119977,-0.084727748,-0.093466463,-0.110931394,-0.111686509,-0.133612406,-0.139997878,-0.143196618,-0.123395037,-0.158437555,-0.127836844,-0.185937891,-0.1628219,-0.134164558,-0.017169102,-0.034001613,0.070689423,0.025469017,0.063518642
292,599.1168099,1902.028589,0.314988331,0.030123553,0.001032515,0.055395116,0.004165131,0.032088054,0.008773906,-0.007551178,-0.047509939,-0.046026531,-0.030490628,-0.032618153,0.06708166,-0.026412249,0.010595713,-0.053225386,-0.026385752,-0.038865998,-0.058014113,-0.055212042,-0.077123553,-0.080935316,-0.049920024,-0.03884171,-0.096655167,-0.112450953,-0.109762577,-0.140349967,-0.115232305,-0.110498761,-0.107180871,-0.100139927,-0.11169402,-0.108470022,-0.119205879
293,497.2488065,1447.115715,0.343613715,0.026703983,0.00601659,0.010568246,-0.009989496,0.001965842,-0.001422957,-0.01521859,-0.014572422,-0.001463716,-0.00258748,0.008084034,0.004986646,-0.018053802,0.009885952,-0.018748904,-0.033460046,-0.02297769,-0.004258601,0.010256319,0.066912955,0.120818044,0.171609776,0.199982016,0.192261626,0.203886093,0.178191263,0.185890983,0.184103402,0.145006409,0.133969443,0.099219599,0.080408564,0.079379608,0.058176544
294,432.1486359,1306.269505,0.330826552,0.042207324,0.051712048,0.054756562,0.001402412,-0.015794739,-0.009942701,-0.041275251,-0.02206653,-0.04862398,-0.012375145,0.029660826,0.039058066,0.046759944,0.077775951,0.085234397,0.090125638,0.090585483,0.076888182,0.106807291,0.093626442,0.085329393,0.087336241,0.134478649,0.108537086,0.136029335,0.137440511,0.218605637,0.227277522,0.274789097,0.281113404,0.270114591,0.256251602,0.270594591,0.258497685
295,464.524761,1399.107444,0.332015074,0.032118843,0.003252128,-0.005678064,0.005458495,-0.024725271,0.039512,-0.035464978,-0.00184054,-0.016710435,0.004077823,0.038833007,0.01207955,0.028516293,0.011221913,0.051520516,0.040613061,0.037833152,-0.007333778,0.030817569,0.049776784,0.038857209,0.024205935,0.040630843,0.037727939,0.032215318,0.029461811,0.065265864,0.025483596,0.028980686,0.014470261,0.026496336,0.031590274,0.038495743,0.06485876
296,386.9504042,1352.157974,0.286172483,0.189674485,-0.045989457,-0.092342106,0.220248534,0.019651585,-0.031435977,0.0468663,-0.103946363,-0.129050757,-0.073676244,0.055078938,0.046124208,-0.089285347,-0.057593872,-0.105399874,-0.044922271,-0.102393981,-0.090177663,-0.052709088,-0.118563194,-0.03575456,-0.121797199,-0.072233308,-0.105895008,-0.124735685,-0.103602919,-0.074053473,-0.160559089,-0.134063028,-0.168147442,-0.161365363,-0.133263208,-0.107156426,-0.191106914
297,454.0548303,1414.375795,0.321028423,0.018897499,-0.017027845,-0.028754493,0.02191829,-0.003926325,-0.007083778,-0.002222919,-0.005827507,0.009716427,0.014310651,0.042898798,0.062385986,0.078445896,0.096288687,0.064311735,0.110041662,0.102311989,0.091030095,0.110181204,0.110381107,0.093430436,0.140118476,0.14052537,0.128721687,0.143736739,0.136738632,0.103167447,0.099138724,0.097556362,0.110373246,0.087165151,0.09726389,0.095700212,0.075974457
298,462.4333767,1426.500028,0.324173409,-0.00566386,0.003206991,-0.043163447,-0.030904983,-0.000149527,-0.027812161,0.000683388,0.036227774,0.036836184,0.030739641,0.067097742,0.081956719,0.116951727,0.180273699,0.21646193,0.292121459,0.287484965,0.300584034,0.28903977,0.305524969,0.261560436,0.297599489,0.283302741,0.225108554,0.231499902,0.211537841,0.215218126,0.159887184,0.127907988,0.106812962,0.090348556,0.084255538,0.056722563,0.039115785
299,432.0902494,1787.473279,0.241732424,-0.0020285,-0.011342162,0.006934161,0.003181046,0.002971753,0.011595512,0.003719518,-0.007697744,-0.008133927,0.000800342,0.009664808,0.012170272,0.009995019,0.024377811,0.020015992,0.026785742,0.018397763,0.015897822,0.030898692,0.025799297,0.015164324,0.0276446,0.02630288,0.037262787,0.020961968,0.023452273,0.01868577,-0.001753229,0.019720897,0.00572955,0.002016943,0.005014634,-0.009267037,-0.005644885
300,521.4612239,1937.705162,0.26911278,-0.00302868,-0.001928491,-0.000930101,-0.003693012,-0.00148099,0.001551805,-0.00425901,-0.008154515,0.004115811,0.017807184,0.00891598,0.014433779,0.027845807,0.089472304,0.218881617,0.296652816,0.326041356,0.34339421,0.353549649,0.341426374,0.34059882,0.333462761,0.328884159,0.308216313,0.308878255,0.308642391,0.295946219,0.292200701,0.283838587,0.274713369,0.266249332,0.250061182,0.241901725,0.227306688
301,437.0232514,1329.287238,0.3287651,-0.01128783,-0.01683473,-0.008107715,-0.027889429,-0.004432001,0.0121311,0.000158105,0.016110233,0.013429836,0.02672243,0.033213607,0.036603373,0.043013323,0.029022589,0.046628216,0.059380837,0.045134734,0.047325005,0.038964174,0.043295049,0.055443622,0.056518883,0.056736165,0.055081078,0.045981715,0.039997946,0.051993165,0.058496253,0.068578861,0.061706604,0.054603725,0.067962755,0.069464617,0.065013421
302,558.8254948,1483.095941,0.376796591,0.041471073,-0.004909829,0.010519293,-0.00047411,0.000392718,0.015062675,-0.012077285,-0.01222661,-0.01610807,-0.021649856,-0.015132183,0.034728845,0.024498033,0.005180836,0.039426902,-0.005333187,0.020554754,0.040084664,0.031244859,0.023883427,0.041381121,0.032394224,-0.013679905,0.014074977,0.010786352,0.014605457,0.017009987,0.017297437,0.005086925,-0.003889464,0.004087847,0.005154743,-0.010456808,0.009488394
303,591.9582208,2052.484027,0.288410635,0.029891995,0.021424984,0.0196814,0.016512832,0.001327771,0.007287365,-0.016677043,-0.027046457,-0.03699664,-0.015406207,-0.010251726,0.009740851,-0.024072964,-0.013912727,-0.018415971,0.001211696,-0.007175143,0.026283545,0.015277109,-0.02035355,-0.032146305,-0.004683911,0.000444636,-0.023468822,-0.062365669,-0.020799307,-0.039389648,-0.017624511,-0.031167036,-0.02939249,-0.069927946,-0.04983852,-0.05992693,-0.054618733
304,566.5607972,1769.520504,0.320177583,0.00480943,0.010887323,-0.004732594,-0.003796054,-0.003897094,-0.018200652,-0.014661765,0.011593884,0.012104615,0.005892906,0.009361352,0.013297822,0.017669937,-0.012728361,0.001705958,0.017719825,-0.004699377,0.00493727,0.010323702,-0.008864791,0.000236227,-0.01425341,-0.010026431,-0.016309959,-0.013691382,0.018986511,-0.00060775,-0.031590241,0.001422462,-0.017735172,-0.042614897,-0.022867717,-0.046362305,-0.000661845
305,633.5583861,2332.960956,0.271568362,0.0401399,0.035830759,0.023565935,0.008351948,0.007180769,0.012424311,-0.024748107,-0.019057899,-0.045210566,-0.038477049,0.002617073,-0.007319557,-0.029683056,-0.013930091,-0.033314973,-0.029930195,-0.024922758,-0.02489702,-0.007243398,-0.044664081,-0.034103117,-0.019652974,-0.02029288,-0.000820322,-0.014260455,-0.009828475,0.002340506,0.006355662,-0.030971609,-0.007362071,-0.018418464,0.007567336,0.01200248,0.017444381
306,494.9496335,1511.685059,0.32741584,0.00492996,0.012787189,-0.009069528,-0.000628603,-0.005181822,0.00964391,-0.003734501,-0.027440265,0.026023722,-0.007330062,0.022730808,0.003610792,0.026122498,0.018710875,0.00765298,0.025383426,0.020095441,0.027339546,0.051773635,0.047367564,0.033974913,0.05781976,0.055103296,0.071170309,0.05037107,0.068137967,0.054698161,0.048728026,0.052823868,0.059253254,0.036448347,0.039733004,0.044342822,0.071615479
307,734.2507525,2414.594842,0.304088595,0.027144149,0.002380997,0.016606599,-0.008069403,0.005222241,0.00377195,0.003921715,-0.017728677,-0.018810124,-0.014439446,0.001949569,0.038743685,0.036438011,0.000641474,0.043442336,0.031287051,0.039200122,0.051750207,0.05482714,0.065828024,0.072095117,0.065504723,0.085905655,0.075960947,0.086106194,0.055708315,0.084522324,0.056515773,0.020580054,0.062016084,0.050606012,0.035951013,0.031427726,0.019757723
308,501.55589,1504.903972,0.333280993,0.034330757,0.041742061,0.011194821,0.024128314,0.04086523,0.017823235,-0.040373651,-0.041168747,-0.028560063,-0.059981956,-0.036753931,-0.066529746,-0.022904311,-0.052943594,0.022610615,0.041150115,0.143442097,0.238569327,0.253413823,0.344474641,0.41903925,0.406297272,0.425641326,0.378327016,0.382622775,0.39098924,0.383712144,0.428738627,0.357493268,0.406504666,0.356002494,0.372796063,0.398562459,0.334187997
309,997.9951449,3477.215727,0.287009844,0.043839385,0.019765936,-0.000760429,-0.007345531,0.009624858,-0.019533092,0.004059888,-0.03043212,-0.010454853,-0.008764042,0.029858207,0.021845259,0.026113551,0.041235549,0.057993696,0.073978924,0.099624074,0.16950848,0.216796408,0.261106191,0.311388228,0.374965133,0.408225095,0.400766905,0.399488979,0.423439314,0.435050108,0.406570257,0.409259055,0.423514704,0.416504062,0.39637704,0.374138848,0.374510032
310,326.1547171,1360.333207,0.239760902,0.004904621,0.014028579,-0.043747669,-0.0037955,-0.005324614,-0.029530509,0.03232104,0.010732199,0.011131113,0.00928074,-0.00326497,0.037870188,0.02095513,-0.007200483,0.013773019,0.073679699,-0.012162476,-0.028730072,0.010043377,0.083005443,0.043407805,0.007449305,0.059959055,0.074725307,0.092476699,0.080508867,0.036708873,0.040004666,0.117375448,0.091962719,0.053150441,0.025610375,0.076079669,-0.059998135
311,495.8256023,1807.182038,0.27436395,0.046040801,0.039812219,-0.018943817,-0.004293243,-0.001108866,0.005633776,-0.007329975,-0.011927056,-0.026307018,-0.021576822,0.006308041,0.000406805,-0.008249347,-0.000874949,-0.011228856,0.009922438,-0.019362201,0.007540788,-0.0266252,0.001715529,-0.007092314,-0.00682685,-0.004175217,0.007557133,-0.010815118,-0.013049111,-0.023855196,-0.006798508,-0.020831561,-0.006890761,0.011502488,-0.014371567,-0.0049372,-0.008127424
312,513.690248,1686.786221,0.304537849,0.050813335,-0.004770287,0.012493308,0.003539893,0.009459875,-0.01872971,0.001658721,-0.016206689,-0.022688279,-0.015570166,-0.017297189,-0.004467242,-0.020765283,-0.005165957,-0.040047788,-0.031663823,-0.055676704,-0.053794827,-0.043812446,-0.048204337,-0.050728882,-0.026729931,-0.060329077,-0.018639109,-0.053825862,-0.054843848,-0.044926656,-0.014159019,-0.048033056,-0.036254392,-0.041184276,-0.084368367,-0.061982309,-0.064327774
313,637.9340302,1970.813651,0.32369069,0.00910357,-0.012206737,0.001406582,0.013227876,-0.002592005,-0.006062153,-0.002664623,-0.001315969,0.001815241,-0.000711782,-0.002538191,-0.004153105,0.014109732,0.015217769,0.015941068,0.022175304,0.013974027,0.00392012,-0.017683104,0.000978809,0.018213952,0.017027397,0.020159565,0.009775811,0.01435357,-0.016279711,-0.024428255,-0.00985507,-0.015681195,-0.015584045,-0.015413523,-0.01216811,-0.04144011,-0.018329134
314,484.4955851,1639.627767,0.295491205,0.047279675,0.008128204,0.047356581,-0.011843929,0.010150794,0.010338881,0.021081162,-0.043676674,-0.04464039,-0.044174304,0.014577836,-0.026215514,-0.03228465,-0.058152779,-0.004489622,-0.040901462,-0.041493576,-0.039441819,-0.048119896,-0.024742693,-0.064362497,-0.051842164,-0.051028736,-0.087252461,-0.034642397,-0.045592575,-0.101559194,-0.061815553,-0.033371054,-0.078983748,-0.059408738,-0.050291999,-0.081196317,-0.049713889
315,582.7600238,1803.906608,0.323054432,0.00912189,-0.049286976,-0.051121382,-0.051804919,0.013339209,0.019060212,0.037312263,0.009507596,0.047869836,0.016002271,0.038520359,0.041309928,0.041975038,0.021960109,0.05736566,0.036079555,0.019460863,0.015965059,0.049559997,0.035723195,0.050070989,0.049760818,0.05030419,0.035034643,0.059051481,0.04269765,0.011975925,0.024443507,0.030459852,0.032379464,0.039556738,0.035263561,0.032310579,-0.025236625
316,516.8859934,1731.923561,0.298446193,-0.013490035,0.037272269,0.044409556,0.029901408,-0.045032764,0.024057334,-0.02441423,-0.018107737,0.015446602,-0.050042403,0.062032605,0.034337258,0.0140899,0.049935116,0.070746717,0.10943791,0.174327438,0.207033051,0.334988987,0.42061388,0.462678623,0.368475624,0.41557179,0.457269121,0.445929818,0.443744442,0.385955636,0.400610141,0.38748513,0.381712662,0.320195864,0.351540715,0.286634276,0.336379336
317,442.2190405,1527.157817,0.289569968,0.002453955,0.002260019,-0.002591125,0.00901753,-0.001020289,-0.012089649,-0.00064124,-0.005557219,-0.002389165,0.010557183,0.020778641,0.031432104,0.042437506,0.054400869,0.045453385,0.059226175,0.068247307,0.076272249,0.085071657,0.09992229,0.091936867,0.114096939,0.130246669,0.139202844,0.139728887,0.135461511,0.10951584,0.154325233,0.151359751,0.147901486,0.148839488,0.136704968,0.140477447,0.156143841
318,439.1312917,1498.188665,0.293108139,0.00320908,-0.058014239,-0.002275395,-0.01032492,0.040952789,0.000763694,-0.024226392,-0.004838753,0.036532294,0.018221843,-0.029282734,0.006896919,0.033403534,0.029285623,0.003296745,0.057059905,0.014625185,0.028085752,0.037536206,0.010881006,0.028350251,0.062300958,0.042934609,0.030482615,0.051722274,0.007064006,0.005833178,0.00320913,-0.002137534,0.002817989,0.011361934,-0.020188796,-0.019818647,-0.001430147
319,607.1081075,1869.105975,0.324812031,0.058312478,0.050395662,0.011517913,0.006218224,0.005284269,-0.027277444,-0.024119204,-0.013961416,-0.055230334,-0.011140147,-0.000466182,0.014112155,0.02036455,0.063740773,0.11131347,0.169319478,0.20110033,0.226556263,0.265475841,0.262300461,0.266501493,0.282364614,0.256542482,0.24661322,0.25143872,0.25504746,0.234709053,0.220386889,0.18595951,0.212028549,0.194877427,0.172962508,0.129183398,0.171665082
320,719.8227059,2551.315362,0.282137879,-0.009285691,0.031907926,-0.016670406,-0.008154674,0.019721897,-0.034980787,-0.021833341,0.016651879,0.007716473,0.014926724,-0.018461212,0.024221043,0.024558161,0.002446917,-0.006531351,0.010412397,0.044057172,0.01066962,-0.026070807,0.047944117,-0.021154324,0.037831225,-0.018728006,-0.028131392,-0.0096301,-0.036711389,0.019408878,0.011858821,-0.049731293,-0.007169771,0.04262331,-0.017578461,-0.016211315,-0.026105372
321,628.6551381,2019.847829,0.311238861,0.016001056,0.028566322,0.005707644,0.081844237,0.000453196,-0.004487725,-0.015201472,-0.012671897,-0.07161551,-0.028595851,-0.060809142,-0.066460664,-0.06729879,-0.010115001,-0.044499314,-0.035333298,-0.022369676,-0.040368336,-0.060822733,-0.062353353,-0.015551874,-0.046938619,-0.010798954,-0.034762402,-0.067105499,-0.052988067,-0.036067742,-0.049538242,-0.040224877,-0.089522544,-0.042798892,-0.05488353,-0.098776535,-0.081341913
322,493.8378968,1355.998226,0.364187716,0.015360163,-0.094999782,-0.003311355,0.027300527,-0.01781772,0.003626415,0.01003606,0.032274799,0.037379284,-0.009848391,0.011885947,0.003737133,-0.069234561,-0.059767644,0.027573252,0.023722462,0.020438187,0.027003898,0.044942471,-0.008408355,-0.044241504,-0.050657195,-0.03434758,-0.07681223,-0.017118225,-0.042807138,-0.034183262,-0.024031868,-0.131117968,-0.069916009,-0.021900993,-0.100849911,-0.074755458,-0.135393078
323,637.9844688,1788.925366,0.356630009,0.007676099,0.007533083,0.017059844,0.003424112,0.001330544,-0.000154533,-0.003698791,-0.032588135,-0.00426876,0.003686537,0.011038099,0.035812829,0.065333863,0.165661482,0.286772215,0.398585601,0.440964873,0.463640214,0.441642929,0.44546398,0.454212727,0.464124741,0.461252111,0.444773081,0.46550157,0.473456629,0.437963621,0.42848126,0.434982764,0.434316678,0.379986838,0.42703225,0.417602619,0.404409374
324,408.719492,1227.285168,0.333027321,-0.007497957,0.012452593,-0.048281184,0.001403563,0.019918307,-0.017741847,0.007170111,0.015649261,0.017243628,-0.000316474,-0.000653326,0.004114956,0.053317945,0.029525555,-0.003453248,0.031550223,0.042354709,0.071589566,0.058204712,0.011379147,0.01780267,0.02831365,0.014112691,0.025242867,0.007332971,0.000469513,0.002465977,-0.025866011,0.007223816,0.000109445,0.002800218,0.001800496,-0.000305848,-0.013126291
325,536.8889338,1595.858736,0.336426353,0.00116417,0.297351028,-0.026588739,-0.011347126,-0.02883908,-0.039500563,-0.027077751,-0.090811193,-0.064844417,-0.009506328,-0.079078477,-0.041608903,-0.083561296,-0.030158317,-0.053841556,-0.032224679,-0.047435792,-0.068983453,-0.026092213,-0.025877806,-0.054098348,-0.010655814,-0.098780744,-0.082873674,-0.071229379,-0.068298026,-0.06074395,-0.065335429,-0.053647924,-0.079108716,-0.069828137,-0.070282302,-0.08740116,-0.087528025
326,686.1409554,2420.091734,0.283518573,0.038233865,-0.030283903,-0.016938356,0.019419347,0.01573304,-0.028296763,0.04217463,0.028473939,-0.040524904,-0.027990895,7.49E-05,-0.014343133,-0.058498335,-0.038238128,0.005297999,-0.038970489,0.04542937,-0.020915544,0.021295167,0.013295636,0.03998192,-0.014400352,-0.051273427,0.049084211,-0.007869285,0.018632896,0.100071173,0.00801092,0.073669133,0.034075378,0.023420973,0.029602458,0.025329383,0.041044022
327,699.2098521,2490.379177,0.280764415,-0.029432182,-0.004047831,-0.008865307,0.005385415,0.018533747,-0.002526795,-0.001407007,-0.022083473,0.018510704,0.02593273,0.02397292,0.02873646,0.003797729,-0.011668238,0.037533721,0.033618143,0.003156562,0.025429354,0.029888369,0.026645862,0.050218995,0.034135408,0.025798897,0.027327555,0.029593556,0.032813345,0.040918783,0.040811421,0.037336741,0.040373351,-0.001721137,0.071459244,0.032939819,0.045356097
328,440.1479441,1023.477306,0.430051494,0.015085175,-0.007557147,0.015124995,0.019142434,-0.010740944,0.006902061,-0.015016018,-0.023023419,0.000687465,-0.000604602,-0.005866848,0.022398154,0.025614496,0.018504225,0.03851833,0.021520131,0.007379559,0.029011283,-0.007026507,-0.002648395,0.019856777,0.005637186,0.017666873,0.012892161,0.026120513,0.012343555,0.003688269,-0.002885038,0.005727866,0.00510604,-0.007438979,-0.003534994,0.004618696,0.017399916
329,714.9171946,2052.657643,0.34828857,0.0163937,-0.041035311,-0.008808209,0.011367962,0.005651157,-0.025526164,0.002291878,0.005008462,0.02001724,0.014639286,-0.003692631,0.015779765,0.018409956,0.021664259,-0.015801214,-0.00239401,-0.027337801,-0.012627335,0.010964299,-0.010680763,0.002906045,0.011990291,0.006900618,-0.009808582,0.003310865,-0.02700611,0.008956781,-0.016718188,-0.003148007,-0.006857621,-0.015264061,-0.031894207,0.000401485,-0.019468282
